,t,f1,f2,f3,f4,f5,f6
104,1.04,40.0,40.0,0.0,0.0,0.0,0.0
105,1.05,40.0,40.0,0.0,0.0,0.0,0.0
106,1.06,40.0,40.0,0.0,0.0,0.0,0.0
107,1.07,40.0,40.0,0.0,0.0,0.0,0.0
108,1.08,40.0,40.0,0.0,0.0,0.0,0.0
109,1.09,40.0,40.0,0.0,0.0,0.0,0.0
110,1.1,40.0,40.0,0.0,0.0,0.0,0.0
111,1.11,40.0,40.0,0.0,0.0,0.0,0.0
112,1.12,40.0,40.0,0.0,0.0,0.0,0.0
113,1.1300000000000001,40.0,40.0,0.0,0.0,0.0,0.0
114,1.1400000000000001,40.0,40.0,0.0,0.0,0.0,0.0
115,1.1500000000000001,40.0,40.0,0.0,0.0,0.0,0.0
116,1.16,40.0,40.0,0.0,0.0,0.0,0.0
117,1.17,40.0,40.0,0.0,0.0,0.0,0.0
118,1.18,40.0,40.0,0.0,0.0,0.0,0.0
119,1.19,40.0,40.0,0.0,0.0,0.0,0.0
120,1.2,40.0,40.0,0.0,0.0,0.0,0.0
121,1.21,40.0,40.0,0.0,0.0,0.0,0.0
122,1.22,40.0,40.0,0.0,0.0,0.0,0.0
123,1.23,40.0,40.0,0.0,0.0,0.0,0.0
124,1.24,40.0,40.0,0.0,0.0,0.0,0.0
125,1.25,40.0,40.0,0.0,0.0,0.0,0.0
126,1.26,40.0,40.0,0.0,0.0,0.0,0.0
127,1.27,40.0,40.0,0.0,0.0,0.0,0.0
128,1.28,40.0,40.0,0.0,0.0,0.0,0.0
129,1.29,40.0,40.0,0.0,0.0,0.0,0.0
130,1.3,40.0,40.0,0.0,0.0,0.0,0.0
131,1.31,40.0,40.0,0.0,0.0,0.0,0.0
132,1.32,40.0,40.0,0.0,0.0,0.0,0.0
133,1.33,40.0,40.0,0.0,0.0,0.0,0.0
134,1.34,40.0,40.0,0.0,0.0,0.0,0.0
135,1.35,40.0,40.0,0.0,0.0,0.0,0.0
136,1.36,40.0,40.0,0.0,0.0,0.0,0.0
137,1.37,40.0,40.0,0.0,0.0,0.0,0.0
138,1.3800000000000001,40.0,40.0,0.0,0.0,0.0,0.0
139,1.3900000000000001,40.0,40.0,0.0,0.0,0.0,0.0
140,1.4000000000000001,40.0,40.0,0.0,0.0,0.0,0.0
141,1.41,40.0,40.0,0.0,0.0,0.0,0.0
142,1.42,40.0,40.0,0.0,0.0,0.0,0.0
143,1.43,40.0,40.0,0.0,0.0,0.0,0.0
144,1.44,40.0,40.0,0.0,0.0,0.0,0.0
145,1.45,40.0,40.0,0.0,0.0,0.0,0.0
146,1.46,40.0,40.0,0.0,0.0,0.0,0.0
147,1.47,40.0,40.0,0.0,0.0,0.0,0.0
148,1.48,40.0,40.0,0.0,0.0,0.0,0.0
149,1.49,40.0,40.0,0.0,0.0,0.0,0.0
150,1.5,40.0,40.0,0.0,0.0,0.0,0.0
151,1.51,40.0,40.0,0.0,0.0,0.0,0.0
152,1.52,40.0,40.0,0.0,0.0,0.0,0.0
153,1.53,40.0,40.0,0.0,0.0,0.0,0.0
154,1.54,40.0,40.0,0.0,0.0,0.0,0.0
155,1.55,40.0,40.0,0.0,0.0,0.0,0.0
156,1.56,40.0,40.0,0.0,0.0,0.0,0.0
157,1.57,40.0,40.0,0.0,0.0,0.0,0.0
158,1.58,40.0,40.0,0.0,0.0,0.0,0.0
159,1.59,40.0,40.0,0.0,0.0,0.0,0.0
160,1.6,40.0,40.0,0.0,0.0,0.0,0.0
161,1.61,40.0,40.0,0.0,0.0,0.0,0.0
162,1.62,40.0,40.0,0.0,0.0,0.0,0.0
163,1.6300000000000001,40.0,40.0,0.0,0.0,0.0,0.0
164,1.6400000000000001,40.0,40.0,0.0,0.0,0.0,0.0
165,1.6500000000000001,40.0,40.0,0.0,0.0,0.0,0.0
166,1.6600000000000001,40.0,40.0,0.0,0.0,0.0,0.0
167,1.67,40.0,40.0,0.0,0.0,0.0,0.0
168,1.68,40.0,40.0,0.0,0.0,0.0,0.0
169,1.69,40.0,40.0,0.0,0.0,0.0,0.0
170,1.7,40.0,40.0,0.0,0.0,0.0,0.0
171,1.71,40.0,40.0,0.0,0.0,0.0,0.0
172,1.72,40.0,40.0,0.0,0.0,0.0,0.0
173,1.73,40.0,40.0,0.0,0.0,0.0,0.0
174,1.74,40.0,40.0,0.0,0.0,0.0,0.0
175,1.75,40.0,40.0,0.0,0.0,0.0,0.0
176,1.76,40.0,40.0,0.0,0.0,0.0,0.0
177,1.77,40.0,40.0,0.0,0.0,0.0,0.0
178,1.78,40.0,40.0,0.0,0.0,0.0,0.0
179,1.79,40.0,40.0,0.0,0.0,0.0,0.0
180,1.8,40.0,40.0,0.0,0.0,0.0,0.0
181,1.81,40.0,40.0,0.0,0.0,0.0,0.0
182,1.82,40.0,40.0,0.0,0.0,0.0,0.0
183,1.83,40.0,40.0,0.0,0.0,0.0,0.0
184,1.84,40.0,40.0,0.0,0.0,0.0,0.0
185,1.85,40.0,40.0,0.0,0.0,0.0,0.0
186,1.86,40.0,40.0,0.0,0.0,0.0,0.0
187,1.87,40.0,40.0,0.0,0.0,0.0,0.0
188,1.8800000000000001,40.0,40.0,0.0,0.0,0.0,0.0
189,1.8900000000000001,40.0,40.0,0.0,0.0,0.0,0.0
190,1.9000000000000001,40.0,40.0,0.0,0.0,0.0,0.0
191,1.9100000000000001,40.0,40.0,0.0,0.0,0.0,0.0
192,1.92,40.0,40.0,0.0,0.0,0.0,0.0
193,1.93,40.0,40.0,0.0,0.0,0.0,0.0
194,1.94,40.0,40.0,0.0,0.0,0.0,0.0
195,1.95,40.0,40.0,0.0,0.0,0.0,0.0
196,1.96,40.0,40.0,0.0,0.0,0.0,0.0
197,1.97,40.0,40.0,0.0,0.0,0.0,0.0
198,1.98,40.0,40.0,0.0,0.0,0.0,0.0
