,t,f1,f2,f3,f4,f5,f6
443,4.43,-7.5,-7.5,7.5,7.5,28.0,28.0
444,4.44,-7.5,-7.5,7.5,7.5,28.0,28.0
445,4.45,-7.0,-7.0,7.0,7.0,28.0,28.0
446,4.46,-7.0,-7.0,7.0,7.0,28.5,28.5
447,4.47,-7.0,-7.0,7.0,7.0,28.5,28.5
448,4.48,-7.0,-7.0,7.0,7.0,28.5,28.5
449,4.49,-6.5,-6.5,6.5,6.5,28.5,28.5
450,4.5,-6.5,-6.5,6.5,6.5,28.5,28.5
451,4.51,-6.5,-6.5,6.5,6.5,28.5,28.5
452,4.5200000000000005,-6.5,-6.5,6.5,6.5,28.5,28.5
453,4.53,-6.0,-6.0,6.0,6.0,28.5,28.5
454,4.54,-6.0,-6.0,6.0,6.0,29.0,29.0
455,4.55,-6.0,-6.0,6.0,6.0,29.0,29.0
456,4.5600000000000005,-6.0,-6.0,6.0,6.0,29.0,29.0
457,4.57,-5.5,-5.5,5.5,5.5,29.0,29.0
458,4.58,-5.5,-5.5,5.5,5.5,29.0,29.0
459,4.59,-5.5,-5.5,5.5,5.5,29.0,29.0
460,4.6000000000000005,-5.5,-5.5,5.5,5.5,29.0,29.0
461,4.61,-5.0,-5.0,5.0,5.0,29.0,29.0
462,4.62,-5.0,-5.0,5.0,5.0,29.0,29.0
463,4.63,-5.0,-5.0,5.0,5.0,29.0,29.0
464,4.64,-5.0,-5.0,5.0,5.0,29.0,29.0
465,4.65,-4.5,-4.5,4.5,4.5,29.5,29.5
466,4.66,-4.5,-4.5,4.5,4.5,29.5,29.5
467,4.67,-4.5,-4.5,4.5,4.5,29.5,29.5
468,4.68,-4.0,-4.0,4.0,4.0,29.5,29.5
469,4.69,-4.0,-4.0,4.0,4.0,29.5,29.5
470,4.7,-4.0,-4.0,4.0,4.0,29.5,29.5
471,4.71,-4.0,-4.0,4.0,4.0,29.5,29.5
472,4.72,-3.5,-3.5,3.5,3.5,29.5,29.5
473,4.73,-3.5,-3.5,3.5,3.5,29.5,29.5
474,4.74,-3.5,-3.5,3.5,3.5,29.5,29.5
475,4.75,-3.5,-3.5,3.5,3.5,29.5,29.5
476,4.76,-3.0,-3.0,3.0,3.0,29.5,29.5
477,4.7700000000000005,-3.0,-3.0,3.0,3.0,29.5,29.5
478,4.78,-3.0,-3.0,3.0,3.0,29.5,29.5
479,4.79,-3.0,-3.0,3.0,3.0,29.5,29.5
480,4.8,-2.5,-2.5,2.5,2.5,30.0,30.0
481,4.8100000000000005,-2.5,-2.5,2.5,2.5,30.0,30.0
482,4.82,-2.5,-2.5,2.5,2.5,30.0,30.0
483,4.83,-2.5,-2.5,2.5,2.5,30.0,30.0
484,4.84,-2.0,-2.0,2.0,2.0,30.0,30.0
485,4.8500000000000005,-2.0,-2.0,2.0,2.0,30.0,30.0
486,4.86,-2.0,-2.0,2.0,2.0,30.0,30.0
487,4.87,-1.5,-1.5,1.5,1.5,30.0,30.0
488,4.88,-1.5,-1.5,1.5,1.5,30.0,30.0
489,4.89,-1.5,-1.5,1.5,1.5,30.0,30.0
490,4.9,-1.5,-1.5,1.5,1.5,30.0,30.0
491,4.91,-1.0,-1.0,1.0,1.0,30.0,30.0
492,4.92,-1.0,-1.0,1.0,1.0,30.0,30.0
493,4.93,-1.0,-1.0,1.0,1.0,30.0,30.0
494,4.94,-1.0,-1.0,1.0,1.0,30.0,30.0
495,4.95,-0.5,-0.5,0.5,0.5,30.0,30.0
496,4.96,-0.5,-0.5,0.5,0.5,30.0,30.0
497,4.97,-0.5,-0.5,0.5,0.5,30.0,30.0
498,4.98,-0.5,-0.5,0.5,0.5,30.0,30.0
499,4.99,-0.0,-0.0,0.0,0.0,30.0,30.0
500,5.0,-0.0,-0.0,0.0,0.0,30.0,30.0
501,5.01,0.0,0.0,-0.0,-0.0,30.0,30.0
502,5.0200000000000005,0.5,0.5,-0.5,-0.5,30.0,30.0
503,5.03,0.5,0.5,-0.5,-0.5,30.0,30.0
504,5.04,0.5,0.5,-0.5,-0.5,30.0,30.0
505,5.05,0.5,0.5,-0.5,-0.5,30.0,30.0
506,5.0600000000000005,1.0,1.0,-1.0,-1.0,30.0,30.0
507,5.07,1.0,1.0,-1.0,-1.0,30.0,30.0
508,5.08,1.0,1.0,-1.0,-1.0,30.0,30.0
509,5.09,1.0,1.0,-1.0,-1.0,30.0,30.0
510,5.1000000000000005,1.5,1.5,-1.5,-1.5,30.0,30.0
511,5.11,1.5,1.5,-1.5,-1.5,30.0,30.0
512,5.12,1.5,1.5,-1.5,-1.5,30.0,30.0
513,5.13,1.5,1.5,-1.5,-1.5,30.0,30.0
514,5.14,2.0,2.0,-2.0,-2.0,30.0,30.0
515,5.15,2.0,2.0,-2.0,-2.0,30.0,30.0
516,5.16,2.0,2.0,-2.0,-2.0,30.0,30.0
517,5.17,2.5,2.5,-2.5,-2.5,30.0,30.0
518,5.18,2.5,2.5,-2.5,-2.5,30.0,30.0
519,5.19,2.5,2.5,-2.5,-2.5,30.0,30.0
520,5.2,2.5,2.5,-2.5,-2.5,30.0,30.0
521,5.21,3.0,3.0,-3.0,-3.0,29.5,29.5
522,5.22,3.0,3.0,-3.0,-3.0,29.5,29.5
523,5.23,3.0,3.0,-3.0,-3.0,29.5,29.5
524,5.24,3.0,3.0,-3.0,-3.0,29.5,29.5
525,5.25,3.5,3.5,-3.5,-3.5,29.5,29.5
526,5.26,3.5,3.5,-3.5,-3.5,29.5,29.5
527,5.2700000000000005,3.5,3.5,-3.5,-3.5,29.5,29.5
528,5.28,3.5,3.5,-3.5,-3.5,29.5,29.5
529,5.29,4.0,4.0,-4.0,-4.0,29.5,29.5
530,5.3,4.0,4.0,-4.0,-4.0,29.5,29.5
531,5.3100000000000005,4.0,4.0,-4.0,-4.0,29.5,29.5
532,5.32,4.0,4.0,-4.0,-4.0,29.5,29.5
533,5.33,4.5,4.5,-4.5,-4.5,29.5,29.5
534,5.34,4.5,4.5,-4.5,-4.5,29.5,29.5
535,5.3500000000000005,4.5,4.5,-4.5,-4.5,29.5,29.5
536,5.36,5.0,5.0,-5.0,-5.0,29.0,29.0
537,5.37,5.0,5.0,-5.0,-5.0,29.0,29.0
538,5.38,5.0,5.0,-5.0,-5.0,29.0,29.0
539,5.39,5.0,5.0,-5.0,-5.0,29.0,29.0
540,5.4,5.5,5.5,-5.5,-5.5,29.0,29.0
541,5.41,5.5,5.5,-5.5,-5.5,29.0,29.0
542,5.42,5.5,5.5,-5.5,-5.5,29.0,29.0
543,5.43,5.5,5.5,-5.5,-5.5,29.0,29.0
544,5.44,6.0,6.0,-6.0,-6.0,29.0,29.0
545,5.45,6.0,6.0,-6.0,-6.0,29.0,29.0
546,5.46,6.0,6.0,-6.0,-6.0,29.0,29.0
547,5.47,6.0,6.0,-6.0,-6.0,28.5,28.5
548,5.48,6.5,6.5,-6.5,-6.5,28.5,28.5
549,5.49,6.5,6.5,-6.5,-6.5,28.5,28.5
550,5.5,6.5,6.5,-6.5,-6.5,28.5,28.5
551,5.51,6.5,6.5,-6.5,-6.5,28.5,28.5
552,5.5200000000000005,7.0,7.0,-7.0,-7.0,28.5,28.5
553,5.53,7.0,7.0,-7.0,-7.0,28.5,28.5
554,5.54,7.0,7.0,-7.0,-7.0,28.5,28.5
555,5.55,7.0,7.0,-7.0,-7.0,28.0,28.0
556,5.5600000000000005,7.5,7.5,-7.5,-7.5,28.0,28.0
557,5.57,7.5,7.5,-7.5,-7.5,28.0,28.0
558,5.58,7.5,7.5,-7.5,-7.5,28.0,28.0
559,5.59,7.5,7.5,-7.5,-7.5,28.0,28.0
560,5.6000000000000005,8.0,8.0,-8.0,-8.0,28.0,28.0
561,5.61,8.0,8.0,-8.0,-8.0,28.0,28.0
562,5.62,8.0,8.0,-8.0,-8.0,28.0,28.0
563,5.63,8.0,8.0,-8.0,-8.0,27.5,27.5
564,5.64,8.5,8.5,-8.5,-8.5,27.5,27.5
565,5.65,8.5,8.5,-8.5,-8.5,27.5,27.5
566,5.66,8.5,8.5,-8.5,-8.5,27.5,27.5
567,5.67,8.5,8.5,-8.5,-8.5,27.5,27.5
568,5.68,9.0,9.0,-9.0,-9.0,27.5,27.5
569,5.69,9.0,9.0,-9.0,-9.0,27.0,27.0
570,5.7,9.0,9.0,-9.0,-9.0,27.0,27.0
571,5.71,9.0,9.0,-9.0,-9.0,27.0,27.0
572,5.72,9.5,9.5,-9.5,-9.5,27.0,27.0
573,5.73,9.5,9.5,-9.5,-9.5,27.0,27.0
574,5.74,9.5,9.5,-9.5,-9.5,27.0,27.0
575,5.75,9.5,9.5,-9.5,-9.5,26.5,26.5
576,5.76,9.5,9.5,-9.5,-9.5,26.5,26.5
577,5.7700000000000005,10.0,10.0,-10.0,-10.0,26.5,26.5
578,5.78,10.0,10.0,-10.0,-10.0,26.5,26.5
579,5.79,10.0,10.0,-10.0,-10.0,26.5,26.5
580,5.8,10.0,10.0,-10.0,-10.0,26.5,26.5
581,5.8100000000000005,10.5,10.5,-10.5,-10.5,26.0,26.0
582,5.82,10.5,10.5,-10.5,-10.5,26.0,26.0
583,5.83,10.5,10.5,-10.5,-10.5,26.0,26.0
584,5.84,10.5,10.5,-10.5,-10.5,26.0,26.0
585,5.8500000000000005,11.0,11.0,-11.0,-11.0,26.0,26.0
586,5.86,11.0,11.0,-11.0,-11.0,25.5,25.5
587,5.87,11.0,11.0,-11.0,-11.0,25.5,25.5
588,5.88,11.0,11.0,-11.0,-11.0,25.5,25.5
589,5.89,11.5,11.5,-11.5,-11.5,25.5,25.5
590,5.9,11.5,11.5,-11.5,-11.5,25.5,25.5
591,5.91,11.5,11.5,-11.5,-11.5,25.0,25.0
592,5.92,11.5,11.5,-11.5,-11.5,25.0,25.0
593,5.93,11.5,11.5,-11.5,-11.5,25.0,25.0
594,5.94,12.0,12.0,-12.0,-12.0,25.0,25.0
595,5.95,12.0,12.0,-12.0,-12.0,25.0,25.0
596,5.96,12.0,12.0,-12.0,-12.0,24.5,24.5
597,5.97,12.0,12.0,-12.0,-12.0,24.5,24.5
598,5.98,12.5,12.5,-12.5,-12.5,24.5,24.5
599,5.99,12.5,12.5,-12.5,-12.5,24.5,24.5
600,6.0,12.5,12.5,-12.5,-12.5,24.5,24.5
601,6.01,12.5,12.5,-12.5,-12.5,24.0,24.0
602,6.0200000000000005,12.5,12.5,-12.5,-12.5,24.0,24.0
603,6.03,13.0,13.0,-13.0,-13.0,24.0,24.0
604,6.04,13.0,13.0,-13.0,-13.0,24.0,24.0
605,6.05,13.0,13.0,-13.0,-13.0,23.5,23.5
606,6.0600000000000005,13.0,13.0,-13.0,-13.0,23.5,23.5
607,6.07,13.0,13.0,-13.0,-13.0,23.5,23.5
608,6.08,13.5,13.5,-13.5,-13.5,23.5,23.5
609,6.09,13.5,13.5,-13.5,-13.5,23.0,23.0
610,6.1000000000000005,13.5,13.5,-13.5,-13.5,23.0,23.0
611,6.11,13.5,13.5,-13.5,-13.5,23.0,23.0
612,6.12,13.5,13.5,-13.5,-13.5,23.0,23.0
613,6.13,14.0,14.0,-14.0,-14.0,23.0,23.0
614,6.140000000000001,14.0,14.0,-14.0,-14.0,22.5,22.5
615,6.15,14.0,14.0,-14.0,-14.0,22.5,22.5
616,6.16,14.0,14.0,-14.0,-14.0,22.5,22.5
617,6.17,14.0,14.0,-14.0,-14.0,22.5,22.5
618,6.18,14.5,14.5,-14.5,-14.5,22.0,22.0
619,6.19,14.5,14.5,-14.5,-14.5,22.0,22.0
620,6.2,14.5,14.5,-14.5,-14.5,22.0,22.0
621,6.21,14.5,14.5,-14.5,-14.5,21.5,21.5
622,6.22,14.5,14.5,-14.5,-14.5,21.5,21.5
623,6.23,15.0,15.0,-15.0,-15.0,21.5,21.5
624,6.24,15.0,15.0,-15.0,-15.0,21.5,21.5
625,6.25,15.0,15.0,-15.0,-15.0,21.0,21.0
626,6.26,15.0,15.0,-15.0,-15.0,21.0,21.0
627,6.2700000000000005,15.0,15.0,-15.0,-15.0,21.0,21.0
628,6.28,15.5,15.5,-15.5,-15.5,21.0,21.0
629,6.29,15.5,15.5,-15.5,-15.5,20.5,20.5
630,6.3,15.5,15.5,-15.5,-15.5,20.5,20.5
631,6.3100000000000005,15.5,15.5,-15.5,-15.5,20.5,20.5
632,6.32,15.5,15.5,-15.5,-15.5,20.5,20.5
633,6.33,15.5,15.5,-15.5,-15.5,20.0,20.0
634,6.34,16.0,16.0,-16.0,-16.0,20.0,20.0
635,6.3500000000000005,16.0,16.0,-16.0,-16.0,20.0,20.0
636,6.36,16.0,16.0,-16.0,-16.0,19.5,19.5
637,6.37,16.0,16.0,-16.0,-16.0,19.5,19.5
638,6.38,16.0,16.0,-16.0,-16.0,19.5,19.5
639,6.390000000000001,16.5,16.5,-16.5,-16.5,19.5,19.5
640,6.4,16.5,16.5,-16.5,-16.5,19.0,19.0
641,6.41,16.5,16.5,-16.5,-16.5,19.0,19.0
642,6.42,16.5,16.5,-16.5,-16.5,19.0,19.0
643,6.43,16.5,16.5,-16.5,-16.5,18.5,18.5
644,6.44,16.5,16.5,-16.5,-16.5,18.5,18.5
645,6.45,17.0,17.0,-17.0,-17.0,18.5,18.5
646,6.46,17.0,17.0,-17.0,-17.0,18.0,18.0
647,6.47,17.0,17.0,-17.0,-17.0,18.0,18.0
648,6.48,17.0,17.0,-17.0,-17.0,18.0,18.0
649,6.49,17.0,17.0,-17.0,-17.0,18.0,18.0
650,6.5,17.0,17.0,-17.0,-17.0,17.5,17.5
651,6.51,17.0,17.0,-17.0,-17.0,17.5,17.5
652,6.5200000000000005,17.5,17.5,-17.5,-17.5,17.5,17.5
653,6.53,17.5,17.5,-17.5,-17.5,17.0,17.0
654,6.54,17.5,17.5,-17.5,-17.5,17.0,17.0
655,6.55,17.5,17.5,-17.5,-17.5,17.0,17.0
656,6.5600000000000005,17.5,17.5,-17.5,-17.5,16.5,16.5
657,6.57,17.5,17.5,-17.5,-17.5,16.5,16.5
658,6.58,18.0,18.0,-18.0,-18.0,16.5,16.5
659,6.59,18.0,18.0,-18.0,-18.0,16.0,16.0
660,6.6000000000000005,18.0,18.0,-18.0,-18.0,16.0,16.0
661,6.61,18.0,18.0,-18.0,-18.0,16.0,16.0
662,6.62,18.0,18.0,-18.0,-18.0,16.0,16.0
663,6.63,18.0,18.0,-18.0,-18.0,15.5,15.5
664,6.640000000000001,18.0,18.0,-18.0,-18.0,15.5,15.5
665,6.65,18.5,18.5,-18.5,-18.5,15.5,15.5
666,6.66,18.5,18.5,-18.5,-18.5,15.0,15.0
667,6.67,18.5,18.5,-18.5,-18.5,15.0,15.0
668,6.68,18.5,18.5,-18.5,-18.5,15.0,15.0
669,6.69,18.5,18.5,-18.5,-18.5,14.5,14.5
670,6.7,18.5,18.5,-18.5,-18.5,14.5,14.5
671,6.71,18.5,18.5,-18.5,-18.5,14.5,14.5
672,6.72,18.5,18.5,-18.5,-18.5,14.0,14.0
673,6.73,19.0,19.0,-19.0,-19.0,14.0,14.0
674,6.74,19.0,19.0,-19.0,-19.0,14.0,14.0
675,6.75,19.0,19.0,-19.0,-19.0,13.5,13.5
676,6.76,19.0,19.0,-19.0,-19.0,13.5,13.5
677,6.7700000000000005,19.0,19.0,-19.0,-19.0,13.5,13.5
678,6.78,19.0,19.0,-19.0,-19.0,13.0,13.0
679,6.79,19.0,19.0,-19.0,-19.0,13.0,13.0
680,6.8,19.0,19.0,-19.0,-19.0,13.0,13.0
681,6.8100000000000005,19.5,19.5,-19.5,-19.5,12.5,12.5
682,6.82,19.5,19.5,-19.5,-19.5,12.5,12.5
683,6.83,19.5,19.5,-19.5,-19.5,12.5,12.5
684,6.84,19.5,19.5,-19.5,-19.5,12.0,12.0
685,6.8500000000000005,19.5,19.5,-19.5,-19.5,12.0,12.0
686,6.86,19.5,19.5,-19.5,-19.5,11.5,11.5
687,6.87,19.5,19.5,-19.5,-19.5,11.5,11.5
688,6.88,19.5,19.5,-19.5,-19.5,11.5,11.5
689,6.890000000000001,19.5,19.5,-19.5,-19.5,11.0,11.0
690,6.9,19.5,19.5,-19.5,-19.5,11.0,11.0
691,6.91,20.0,20.0,-20.0,-20.0,11.0,11.0
692,6.92,20.0,20.0,-20.0,-20.0,10.5,10.5
693,6.93,20.0,20.0,-20.0,-20.0,10.5,10.5
694,6.94,20.0,20.0,-20.0,-20.0,10.5,10.5
695,6.95,20.0,20.0,-20.0,-20.0,10.0,10.0
696,6.96,20.0,20.0,-20.0,-20.0,10.0,10.0
697,6.97,20.0,20.0,-20.0,-20.0,10.0,10.0
698,6.98,20.0,20.0,-20.0,-20.0,9.5,9.5
699,6.99,20.0,20.0,-20.0,-20.0,9.5,9.5
700,7.0,20.0,20.0,-20.0,-20.0,9.5,9.5
701,7.01,20.0,20.0,-20.0,-20.0,9.0,9.0
702,7.0200000000000005,20.5,20.5,-20.5,-20.5,9.0,9.0
703,7.03,20.5,20.5,-20.5,-20.5,8.5,8.5
704,7.04,20.5,20.5,-20.5,-20.5,8.5,8.5
705,7.05,20.5,20.5,-20.5,-20.5,8.5,8.5
706,7.0600000000000005,20.5,20.5,-20.5,-20.5,8.0,8.0
707,7.07,20.5,20.5,-20.5,-20.5,8.0,8.0
708,7.08,20.5,20.5,-20.5,-20.5,8.0,8.0
709,7.09,20.5,20.5,-20.5,-20.5,7.5,7.5
710,7.1000000000000005,20.5,20.5,-20.5,-20.5,7.5,7.5
711,7.11,20.5,20.5,-20.5,-20.5,7.5,7.5
712,7.12,20.5,20.5,-20.5,-20.5,7.0,7.0
713,7.13,20.5,20.5,-20.5,-20.5,7.0,7.0
714,7.140000000000001,20.5,20.5,-20.5,-20.5,6.5,6.5
715,7.15,20.5,20.5,-20.5,-20.5,6.5,6.5
716,7.16,20.5,20.5,-20.5,-20.5,6.5,6.5
717,7.17,21.0,21.0,-21.0,-21.0,6.0,6.0
718,7.18,21.0,21.0,-21.0,-21.0,6.0,6.0
719,7.19,21.0,21.0,-21.0,-21.0,6.0,6.0
720,7.2,21.0,21.0,-21.0,-21.0,5.5,5.5
721,7.21,21.0,21.0,-21.0,-21.0,5.5,5.5
722,7.22,21.0,21.0,-21.0,-21.0,5.5,5.5
723,7.23,21.0,21.0,-21.0,-21.0,5.0,5.0
724,7.24,21.0,21.0,-21.0,-21.0,5.0,5.0
725,7.25,21.0,21.0,-21.0,-21.0,4.5,4.5
726,7.26,21.0,21.0,-21.0,-21.0,4.5,4.5
727,7.2700000000000005,21.0,21.0,-21.0,-21.0,4.5,4.5
728,7.28,21.0,21.0,-21.0,-21.0,4.0,4.0
729,7.29,21.0,21.0,-21.0,-21.0,4.0,4.0
730,7.3,21.0,21.0,-21.0,-21.0,4.0,4.0
731,7.3100000000000005,21.0,21.0,-21.0,-21.0,3.5,3.5
732,7.32,21.0,21.0,-21.0,-21.0,3.5,3.5
733,7.33,21.0,21.0,-21.0,-21.0,3.0,3.0
734,7.34,21.0,21.0,-21.0,-21.0,3.0,3.0
735,7.3500000000000005,21.0,21.0,-21.0,-21.0,3.0,3.0
736,7.36,21.0,21.0,-21.0,-21.0,2.5,2.5
737,7.37,21.0,21.0,-21.0,-21.0,2.5,2.5
738,7.38,21.0,21.0,-21.0,-21.0,2.5,2.5
739,7.390000000000001,21.0,21.0,-21.0,-21.0,2.0,2.0
740,7.4,21.0,21.0,-21.0,-21.0,2.0,2.0
741,7.41,21.0,21.0,-21.0,-21.0,1.5,1.5
742,7.42,21.0,21.0,-21.0,-21.0,1.5,1.5
743,7.43,21.0,21.0,-21.0,-21.0,1.5,1.5
744,7.44,21.0,21.0,-21.0,-21.0,1.0,1.0
745,7.45,21.0,21.0,-21.0,-21.0,1.0,1.0
746,7.46,21.0,21.0,-21.0,-21.0,1.0,1.0
747,7.47,21.0,21.0,-21.0,-21.0,0.5,0.5
748,7.48,21.0,21.0,-21.0,-21.0,0.5,0.5
749,7.49,21.0,21.0,-21.0,-21.0,0.0,0.0
750,7.5,21.0,21.0,-21.0,-21.0,0.0,0.0
751,7.51,21.0,21.0,-21.0,-21.0,-0.0,-0.0
752,7.5200000000000005,21.0,21.0,-21.0,-21.0,-0.5,-0.5
753,7.53,21.0,21.0,-21.0,-21.0,-0.5,-0.5
754,7.54,21.0,21.0,-21.0,-21.0,-1.0,-1.0
755,7.55,21.0,21.0,-21.0,-21.0,-1.0,-1.0
756,7.5600000000000005,21.0,21.0,-21.0,-21.0,-1.0,-1.0
757,7.57,21.0,21.0,-21.0,-21.0,-1.5,-1.5
758,7.58,21.0,21.0,-21.0,-21.0,-1.5,-1.5
759,7.59,21.0,21.0,-21.0,-21.0,-1.5,-1.5
760,7.6000000000000005,21.0,21.0,-21.0,-21.0,-2.0,-2.0
761,7.61,21.0,21.0,-21.0,-21.0,-2.0,-2.0
762,7.62,21.0,21.0,-21.0,-21.0,-2.5,-2.5
763,7.63,21.0,21.0,-21.0,-21.0,-2.5,-2.5
764,7.640000000000001,21.0,21.0,-21.0,-21.0,-2.5,-2.5
765,7.65,21.0,21.0,-21.0,-21.0,-3.0,-3.0
766,7.66,21.0,21.0,-21.0,-21.0,-3.0,-3.0
767,7.67,21.0,21.0,-21.0,-21.0,-3.0,-3.0
768,7.68,21.0,21.0,-21.0,-21.0,-3.5,-3.5
769,7.69,21.0,21.0,-21.0,-21.0,-3.5,-3.5
770,7.7,21.0,21.0,-21.0,-21.0,-4.0,-4.0
771,7.71,21.0,21.0,-21.0,-21.0,-4.0,-4.0
772,7.72,21.0,21.0,-21.0,-21.0,-4.0,-4.0
773,7.73,21.0,21.0,-21.0,-21.0,-4.5,-4.5
774,7.74,21.0,21.0,-21.0,-21.0,-4.5,-4.5
775,7.75,21.0,21.0,-21.0,-21.0,-4.5,-4.5
776,7.76,21.0,21.0,-21.0,-21.0,-5.0,-5.0
777,7.7700000000000005,21.0,21.0,-21.0,-21.0,-5.0,-5.0
778,7.78,21.0,21.0,-21.0,-21.0,-5.5,-5.5
779,7.79,21.0,21.0,-21.0,-21.0,-5.5,-5.5
780,7.8,21.0,21.0,-21.0,-21.0,-5.5,-5.5
781,7.8100000000000005,21.0,21.0,-21.0,-21.0,-6.0,-6.0
782,7.82,21.0,21.0,-21.0,-21.0,-6.0,-6.0
783,7.83,21.0,21.0,-21.0,-21.0,-6.0,-6.0
784,7.84,20.5,20.5,-20.5,-20.5,-6.5,-6.5
785,7.8500000000000005,20.5,20.5,-20.5,-20.5,-6.5,-6.5
786,7.86,20.5,20.5,-20.5,-20.5,-6.5,-6.5
787,7.87,20.5,20.5,-20.5,-20.5,-7.0,-7.0
788,7.88,20.5,20.5,-20.5,-20.5,-7.0,-7.0
789,7.890000000000001,20.5,20.5,-20.5,-20.5,-7.5,-7.5
790,7.9,20.5,20.5,-20.5,-20.5,-7.5,-7.5
791,7.91,20.5,20.5,-20.5,-20.5,-7.5,-7.5
792,7.92,20.5,20.5,-20.5,-20.5,-8.0,-8.0
793,7.930000000000001,20.5,20.5,-20.5,-20.5,-8.0,-8.0
794,7.94,20.5,20.5,-20.5,-20.5,-8.0,-8.0
795,7.95,20.5,20.5,-20.5,-20.5,-8.5,-8.5
796,7.96,20.5,20.5,-20.5,-20.5,-8.5,-8.5
797,7.97,20.5,20.5,-20.5,-20.5,-8.5,-8.5
798,7.98,20.5,20.5,-20.5,-20.5,-9.0,-9.0
799,7.99,20.0,20.0,-20.0,-20.0,-9.0,-9.0
800,8.0,20.0,20.0,-20.0,-20.0,-9.5,-9.5
801,8.01,20.0,20.0,-20.0,-20.0,-9.5,-9.5
802,8.02,20.0,20.0,-20.0,-20.0,-9.5,-9.5
803,8.03,20.0,20.0,-20.0,-20.0,-10.0,-10.0
804,8.040000000000001,20.0,20.0,-20.0,-20.0,-10.0,-10.0
805,8.05,20.0,20.0,-20.0,-20.0,-10.0,-10.0
806,8.06,20.0,20.0,-20.0,-20.0,-10.5,-10.5
807,8.07,20.0,20.0,-20.0,-20.0,-10.5,-10.5
808,8.08,20.0,20.0,-20.0,-20.0,-10.5,-10.5
809,8.09,20.0,20.0,-20.0,-20.0,-11.0,-11.0
810,8.1,19.5,19.5,-19.5,-19.5,-11.0,-11.0
811,8.11,19.5,19.5,-19.5,-19.5,-11.0,-11.0
812,8.120000000000001,19.5,19.5,-19.5,-19.5,-11.5,-11.5
813,8.13,19.5,19.5,-19.5,-19.5,-11.5,-11.5
814,8.14,19.5,19.5,-19.5,-19.5,-11.5,-11.5
815,8.15,19.5,19.5,-19.5,-19.5,-12.0,-12.0
816,8.16,19.5,19.5,-19.5,-19.5,-12.0,-12.0
817,8.17,19.5,19.5,-19.5,-19.5,-12.5,-12.5
818,8.18,19.5,19.5,-19.5,-19.5,-12.5,-12.5
819,8.19,19.5,19.5,-19.5,-19.5,-12.5,-12.5
820,8.2,19.0,19.0,-19.0,-19.0,-13.0,-13.0
821,8.21,19.0,19.0,-19.0,-19.0,-13.0,-13.0
822,8.22,19.0,19.0,-19.0,-19.0,-13.0,-13.0
823,8.23,19.0,19.0,-19.0,-19.0,-13.5,-13.5
824,8.24,19.0,19.0,-19.0,-19.0,-13.5,-13.5
825,8.25,19.0,19.0,-19.0,-19.0,-13.5,-13.5
826,8.26,19.0,19.0,-19.0,-19.0,-14.0,-14.0
827,8.27,19.0,19.0,-19.0,-19.0,-14.0,-14.0
828,8.28,18.5,18.5,-18.5,-18.5,-14.0,-14.0
829,8.290000000000001,18.5,18.5,-18.5,-18.5,-14.5,-14.5
830,8.3,18.5,18.5,-18.5,-18.5,-14.5,-14.5
831,8.31,18.5,18.5,-18.5,-18.5,-14.5,-14.5
832,8.32,18.5,18.5,-18.5,-18.5,-15.0,-15.0
833,8.33,18.5,18.5,-18.5,-18.5,-15.0,-15.0
834,8.34,18.5,18.5,-18.5,-18.5,-15.0,-15.0
835,8.35,18.5,18.5,-18.5,-18.5,-15.5,-15.5
836,8.36,18.0,18.0,-18.0,-18.0,-15.5,-15.5
837,8.370000000000001,18.0,18.0,-18.0,-18.0,-15.5,-15.5
838,8.38,18.0,18.0,-18.0,-18.0,-16.0,-16.0
839,8.39,18.0,18.0,-18.0,-18.0,-16.0,-16.0
840,8.4,18.0,18.0,-18.0,-18.0,-16.0,-16.0
841,8.41,18.0,18.0,-18.0,-18.0,-16.0,-16.0
842,8.42,18.0,18.0,-18.0,-18.0,-16.5,-16.5
843,8.43,17.5,17.5,-17.5,-17.5,-16.5,-16.5
844,8.44,17.5,17.5,-17.5,-17.5,-16.5,-16.5
845,8.45,17.5,17.5,-17.5,-17.5,-17.0,-17.0
846,8.46,17.5,17.5,-17.5,-17.5,-17.0,-17.0
847,8.47,17.5,17.5,-17.5,-17.5,-17.0,-17.0
848,8.48,17.5,17.5,-17.5,-17.5,-17.5,-17.5
849,8.49,17.0,17.0,-17.0,-17.0,-17.5,-17.5
850,8.5,17.0,17.0,-17.0,-17.0,-17.5,-17.5
851,8.51,17.0,17.0,-17.0,-17.0,-18.0,-18.0
852,8.52,17.0,17.0,-17.0,-17.0,-18.0,-18.0
853,8.53,17.0,17.0,-17.0,-17.0,-18.0,-18.0
854,8.540000000000001,17.0,17.0,-17.0,-17.0,-18.0,-18.0
855,8.55,17.0,17.0,-17.0,-17.0,-18.5,-18.5
856,8.56,16.5,16.5,-16.5,-16.5,-18.5,-18.5
857,8.57,16.5,16.5,-16.5,-16.5,-18.5,-18.5
858,8.58,16.5,16.5,-16.5,-16.5,-19.0,-19.0
859,8.59,16.5,16.5,-16.5,-16.5,-19.0,-19.0
860,8.6,16.5,16.5,-16.5,-16.5,-19.0,-19.0
861,8.61,16.5,16.5,-16.5,-16.5,-19.5,-19.5
862,8.620000000000001,16.0,16.0,-16.0,-16.0,-19.5,-19.5
863,8.63,16.0,16.0,-16.0,-16.0,-19.5,-19.5
